row,base_rate,twin_rate,gap,from_label,to_label,unit_inctot,filing_status,marst,nchild,spouse_income_share
0,3.070629700848265,3.0561465083300496,-0.014483192518215393,no children,2 children,20102.0,5,6,0,0.0
1,7.791093610260894,7.78572334026291,-0.005370269997984067,no children,2 children,50000.0,5,5,0,0.0
2,13.40302473580406,14.512606840411795,1.1095821046077354,1 child,no children,210150.0,1,1,1,0.2862241256245539
3,9.780777616967816,10.150861997715602,0.3700843807477856,1 child,no children,139355.0,1,1,1,0.354160238240465
4,6.163167253573251,6.2325171882143655,0.06934993464111461,1 child,no children,36100.0,5,3,1,0.0
5,1.9065858090958006,1.8183303493532321,-0.08825545974256843,no children,2 children,36253.0,5,5,0,0.0
6,7.180461473348879,4.084416029520412,-3.0960454438284675,no children,2 children,93450.0,1,1,0,0.4489031567683253
7,5.756759515466491,5.656248929524217,-0.10051058594227325,no children,2 children,33000.0,5,4,0,0.0
8,6.059379122993549,9.104163893527133,3.0447847705335835,2 children,no children,122594.0,1,1,2,0.6561658808750837
9,11.59645988047438,12.76149275110857,1.1650328706341888,2 children,no children,191945.0,1,1,2,0.7915965510953659
10,1.923456663867194,6.7374533734185915,4.813996709551398,2 children,no children,89107.0,1,1,2,0.2705399126892387
11,5.840667222478284,5.848651410602405,0.007984188124121161,no children,2 children,33400.0,5,6,0,0.0
12,13.53535736539851,15.75762120132595,2.222263835927439,2 children,no children,246199.0,1,1,2,0.6336297060507963
13,13.33344972511204,12.884321659096043,-0.4491280660159962,1 child,no children,153982.0,4,4,1,0.0
14,12.87026898544271,12.723211725588513,-0.14705725985419704,no children,2 children,152384.0,5,5,0,0.0
15,9.90145312109082,9.732739884974759,-0.16871323611606037,no children,2 children,69946.0,5,5,0,0.0
16,6.728730719377446,6.742516535543549,0.013785816166103082,no children,2 children,37000.0,5,6,0,0.0
17,4.339111706842738,6.153565400527533,1.8144536936847953,1 child,no children,107979.0,1,1,1,1.0
18,5.928267857408749,6.118100930394592,0.1898330729858424,1 child,no children,84500.0,1,1,1,0.8875739644970414
19,3.8199889575106383,9.740752083500276,5.920763125989637,4 children,no children,131004.0,1,1,4,0.4351164849928246
20,3.132771083752499,-2.3247666311045347,-5.457537714857034,no children,2 children,50532.0,1,1,0,0.011873664212776
21,5.661192554394205,2.362028949879481,-3.299163604514724,no children,2 children,65000.0,1,1,0,0.2307692307692307
22,12.514975217397929,10.961150402292542,-1.5538248151053864,no children,2 children,190985.0,1,1,0,0.0985941304290912
23,17.024467118033595,17.154979677197396,0.130512559163801,no children,2 children,160507.0,5,2,0,0.0
24,9.161322646492643,9.126336107863555,-0.03498653862908796,no children,2 children,60425.0,5,4,0,0.0
25,16.863735116059722,16.704534029641913,-0.15920108641780928,no children,2 children,159595.0,5,3,0,0.0
26,6.485920653636658,7.5728729158345365,1.0869522621978787,1 child,no children,89026.0,1,1,1,0.6742524655718554
27,5.948939731224563,9.612956940137552,3.6640172089129894,2 children,no children,126174.0,1,1,2,0.3229666967838064
28,12.026876162859784,12.20023774780739,0.17336158494760667,no children,2 children,80100.0,5,6,0,0.0
29,4.417318298539829,2.7426200384765362,-1.674698260063293,1 child,no children,65296.0,4,6,1,0.0
30,8.163527389684594,8.15385379094475,-0.009673598739844635,no children,2 children,49000.0,5,6,0,0.0
31,-0.8016791216948416,3.8524231551672843,4.654102276862126,2 children,no children,60000.0,1,1,2,0.4166666666666667
32,13.578852505563384,13.492295020994975,-0.08655748456840939,no children,2 children,95252.0,5,6,0,0.0
33,-12.63582996988407,-2.089926850590386,10.545903119293683,3 children,no children,44780.0,4,6,3,0.0
34,5.77407607710502,3.66713146195348,-2.1069446151515403,no children,2 children,94016.0,1,1,0,0.5022868447923757
35,5.873279029782765,-0.30619755816339,-6.179476587946155,no children,2 children,67500.0,1,1,0,1.0
36,17.322689227123437,17.212867373757366,-0.10982185336607131,no children,2 children,164451.0,5,6,0,0.0
37,16.68526557819447,13.96657195894509,-2.7186936192493807,no children,2 children,281100.0,1,1,0,0.1104589114194237
38,5.672951861119697,3.490986119492317,-2.18196574162738,no children,2 children,81628.0,1,1,0,0.9623413534571472
39,0.2961560784440212,5.918941405450321,5.6227853270063,3 children,no children,66558.0,1,1,3,0.023122689984675
40,-0.0094643703068849,-1.3056950026263898,-1.296230632319505,no children,2 children,2000.0,5,6,0,0.0
41,-44.25072853595694,-42.38690915279059,1.8638193831663514,1 child,no children,9945.0,4,6,1,0.0
42,4.76695326645034,4.718684768732594,-0.04826849771774633,no children,2 children,26000.0,5,4,0,0.0
43,5.331557743635536,2.184913748825068,-3.1466439948104683,no children,2 children,68400.0,1,1,0,0.0
44,8.577791411531868,8.588143136592505,0.010351725060637307,2 children,no children,56001.0,5,6,2,0.0
45,0.0,-1.0715037246440793,-1.0715037246440793,no children,2 children,8000.0,5,6,0,0.0
46,6.775749226517609,6.728025691184836,-0.04772353533277318,no children,2 children,36025.0,5,6,0,0.0
47,11.346583976442169,14.52326265984598,3.1766786834038108,3 children,no children,215499.0,1,1,3,0.1162371983164655
48,7.64810402490826,8.655453044678303,1.007349019770043,1 child,no children,118002.0,1,1,1,0.2372841138285791
49,-3.198557272471932,1.7727597989834052,4.971317071455337,3 children,no children,60000.0,4,6,3,0.0
50,8.833937602645605,10.763803971082192,1.9298663684365867,2 children,no children,209175.0,1,1,2,0.7131349348631528
51,-7.59751099930214,-7.1433917146707655,0.45411928463137485,no children,2 children,6000.0,5,6,0,0.0
52,9.641710050646687,9.60824041717571,-0.0334696334709772,no children,2 children,64289.0,5,6,0,0.0
53,5.436653498584441,8.09884014815183,2.6621866495673885,2 children,no children,99005.0,1,1,2,0.43437200141407
54,5.299038120765332,-2.8693447280361815,-8.168382848801514,no children,2 children,59932.0,1,1,0,0.2542881932857238
55,13.643943302088037,13.525940933311826,-0.11800236877621018,no children,2 children,101300.0,5,4,0,0.0
56,18.940992835531862,18.364845176701085,-0.5761476588307772,no children,2 children,222500.0,5,4,0,0.0
57,-7.5731717556230755,-7.1021654502417695,0.47100630538130606,no children,2 children,6551.0,5,6,0,0.0
58,16.488483813477394,16.474484765789295,-0.013999047688098898,no children,2 children,151350.0,5,6,0,0.0
59,3.9963414955296623,-0.0852250829886209,-4.0815665785182835,no children,2 children,51865.0,1,1,0,1.9280825219319387e-05
60,7.939841804191629,6.322802586321183,-1.6170392178704462,no children,2 children,98000.0,1,1,0,0.0
61,3.0849228587394815,3.160327103284493,0.0754042445450116,no children,2 children,20100.0,5,6,0,0.0
62,-0.07204637682670717,-0.5207493618554407,-0.44870298502873357,no children,2 children,9950.0,5,6,0,0.0
63,-22.082105028826003,-11.671828732856817,10.410276295969187,2 children,no children,35000.0,4,6,2,0.0
64,6.294745000350728,6.2895636999644875,-0.00518130038624065,no children,2 children,33000.0,5,6,0,0.0
65,5.291065374543791,5.199746086252741,-0.09131928829105007,no children,2 children,28049.0,5,6,0,0.0
66,-0.9374070715368812,0.97551230904499,1.9129193805818712,no children,2 children,40320.0,5,6,0,0.0
67,15.610837256866883,17.52044663964231,1.9096093827754252,2 children,no children,329000.0,1,1,2,0.3708206686930091
68,15.828077588685893,15.794038877715126,-0.03403871097076738,no children,2 children,132700.0,5,6,0,0.0
69,9.99716928716652,9.992597975790554,-0.004571311375965337,no children,2 children,66001.0,5,6,0,0.0
70,6.132155798761012,3.149600414027853,-2.982555384733159,no children,2 children,70002.0,1,1,0,0.4571583669038027
71,4.985325862904344,4.97971666678696,-0.0056091961173843075,no children,2 children,27005.0,5,6,0,0.0
72,9.275337725654394,9.038519819678426,-0.2368179059759683,no children,2 children,62231.0,5,6,0,0.0
73,0.0,0.12171408316904801,0.12171408316904801,no children,2 children,30083.0,5,5,0,0.0
74,5.630905505143121,5.601837201194446,-0.029068303948675656,no children,2 children,30000.0,5,6,0,0.0
75,-6.881450578091334,-6.153352138425281,0.728098439666053,no children,2 children,3962.0,5,6,0,0.0
76,6.443272226337491,5.8901499995880515,-0.5531222267494398,1 child,no children,81060.0,4,4,1,0.0
77,16.633472076931636,17.43617027818519,0.8026982012535555,2 children,no children,426221.0,1,1,2,0.5328456364186654
78,8.114455288283319,7.367333428479447,-0.7471218598038716,no children,2 children,100200.0,1,1,0,0.5508982035928144
79,11.74493156568933,14.036951196602923,2.292019630913593,2 children,no children,229805.0,1,1,2,0.9747438045299276
80,-35.64002166528761,0.5251347103835498,36.16515637567116,3 children,no children,30000.0,1,1,3,0.0
81,10.974285496687981,11.374397669775144,0.4001121730871624,1 child,no children,156902.0,1,1,1,0.159347873194733
82,17.443321740605374,17.295829915436503,-0.1474918251688706,no children,2 children,180000.0,5,6,0,0.0
83,0.549758846905089,0.5378631787049808,-0.011895668200108234,no children,2 children,19200.0,5,4,0,0.0
84,-27.436967140012968,0.5147205527607507,27.951687692773717,2 children,no children,33000.0,1,1,2,1.0
85,-15.569973060903743,-5.705313833441661,9.864659227462083,2 children,no children,25240.0,1,1,2,0.0
86,7.28593836914264,7.273670166327475,-0.012268202815164386,no children,2 children,40010.0,5,6,0,0.0
87,9.658908917076342,9.487540651417707,-0.17136826565863572,no children,2 children,63000.0,5,6,0,0.0
88,11.653945739465026,13.5092842743334,1.8553385348683733,2 children,no children,189931.0,1,1,2,0.5335095376742081
89,13.585508730407957,13.405793814897276,-0.1797149155106812,no children,2 children,94150.0,5,6,0,0.0
90,-0.3732077438915629,-5.349624431206028,-4.976416687314464,no children,2 children,28685.0,1,1,0,0.1393411190517692
91,12.883872366189784,11.422569090447805,-1.4613032757419795,no children,2 children,183000.0,1,1,0,0.546448087431694
92,-7.64324563201094,-7.445483001098745,0.19776263091219448,no children,2 children,5000.0,5,6,0,0.0
93,6.516877530923936,8.604545832102298,2.087668301178362,1 child,no children,112794.0,1,1,1,0.3546376580314556
94,-17.519198705702323,2.0500273425109214,19.569226048213245,2 children,no children,42011.0,1,1,2,1.0
95,6.18788560188429,5.735352418588032,-0.452533183296258,no children,2 children,50104.0,5,5,0,0.0
96,6.440635376030138,6.458733454365513,0.0180980783353748,1 child,no children,34000.0,5,4,1,0.0
97,5.689913634800362,5.725241973546172,0.03532833874580987,2 children,no children,30000.0,5,6,2,0.0
98,17.522188579272925,17.504668958992724,-0.0175196202802006,no children,2 children,170000.0,5,6,0,0.0
99,7.425174308883711,7.39406059834928,-0.031113710534430794,no children,2 children,41500.0,5,2,0,0.0
100,10.876961360354139,10.687302044788195,-0.18965931556594384,no children,2 children,70510.0,5,6,0,0.0
101,-1.6765895170606395,4.218896696287731,5.89548621334837,1 child,no children,54201.0,1,1,1,0.2251065478496706
102,-3.5676564447108423,-3.307502703727395,0.26015374098344735,no children,2 children,12000.0,5,6,0,0.0
103,-42.24294665831897,-35.028747293681185,7.2141993646377855,3 children,no children,3598.0,4,4,3,0.0
104,7.549946113904287,6.92799552165703,-0.6219505922472575,no children,2 children,120994.0,1,1,0,0.6413541167330612
105,6.620545290773189,6.58984613645297,-0.03069915432021908,no children,2 children,35000.0,5,6,0,0.0
106,-41.434589356329795,-39.94386009410043,1.4907292622293653,4 children,no children,7000.0,4,6,4,0.0
107,17.704342651251586,17.53064451714705,-0.17369813410453716,no children,2 children,180201.0,5,4,0,0.0
108,-36.01524435340211,-36.63222138031401,-0.616977026911897,1 child,no children,2000.0,4,6,1,0.0
109,6.56079193854086,9.337704217791375,2.7769122792505145,2 children,no children,134000.0,1,1,2,0.746268656716418
110,6.407188188703011,6.4287473574753164,0.021559168772305348,no children,2 children,60000.0,5,6,0,0.0
111,-0.15174854058519294,-28.2905378477085,-28.138789307123307,no children,2 children,31000.0,1,1,0,0.5483870967741935
112,3.808523181071025,3.5660723432828867,-0.24245083778813825,no children,2 children,32804.0,5,5,0,0.0
113,-0.6455574815137525,-1.4612590351161072,-0.8157015536023547,no children,2 children,2400.0,5,4,0,0.0
114,-9.775471548414831,-2.6147122288415554,7.160759319573276,2 children,no children,42000.0,4,6,2,0.0
115,14.322118505184177,12.313201874788227,-2.00891663039595,no children,2 children,215049.0,1,1,0,0.6288241284544452
116,6.274291594293863,6.320720594465779,0.046429000171916535,no children,2 children,34000.0,5,6,0,0.0
117,-16.17918654474155,-19.963110969017944,-3.7839244242763925,1 child,no children,27600.0,4,6,1,0.0
118,-0.03365664014374533,-5.632818325675483,-5.599161685531738,no children,2 children,51203.0,1,1,0,0.3984727457375544
